reviewId,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob,End_Pos
0,Mimo,222,,MISC,0.9387787580490112,226.0
1,Mimo,0,,MISC,0.9807105660438538,4.0
1,Mimo,208,,MISC,0.9512324333190918,212.0
1,Mimo,281,,MISC,0.9902377724647522,285.0
1,Mimolicios,372,,MISC,0.9930296540260315,382.0
1,Mimo,464,,LOC,0.8941999673843384,468.0
1,God,720,,PER,0.9999701976776123,723.0
1,Mimo,1145,,MISC,0.9429386854171753,1149.0
1,Mimo,1441,,MISC,0.9902578592300415,1445.0
2,Mimo,0,,ORG,0.6771982312202454,4.0
2,Mimo,148,,ORG,0.565205991268158,152.0
2,Mimo,765,,MISC,0.63714599609375,769.0
2,Mimo,1184,,MISC,0.8725230097770691,1188.0
4,Mimo,36,,MISC,0.8025182485580444,40.0
4,Duolingo,558,,MISC,0.955121636390686,566.0
6,Swift,888,,MISC,0.9999692440032959,893.0
7,Mimo,16,,MISC,0.7517387270927429,20.0
8,Duolingo,99,,MISC,0.7155386805534363,107.0
10,Duolingo,674,,MISC,0.9761927723884583,682.0
11,English,428,,MISC,0.9999955892562866,435.0
11,Duolingo,722,,MISC,0.997785210609436,730.0
13,Mimo,453,,MISC,0.9952499866485596,457.0
13,Mimo,639,,MISC,0.994143545627594,643.0
14,Pyhon,539,,MISC,0.9999371767044067,544.0
16,Mimo,0,,PER,0.8305310010910034,4.0
16,Christmas,289,,MISC,0.8032955527305603,298.0
18,Java,47,,MISC,0.9999451637268066,51.0
21,Mimo,11,,MISC,0.9866129755973816,15.0
22,Duolingo,154,,MISC,0.999795138835907,162.0
23,JavaScript,597,,MISC,0.9999611377716064,607.0
23,Power BI,629,,MISC,0.9967445731163025,637.0
23,DAX,639,,MISC,0.9997977614402771,642.0
23,M.,648,,MISC,0.9991863369941711,650.0
23,SQL,750,,MISC,0.9998753070831299,753.0
24,COVID-19,288,,ORG,0.9363855123519897,296.0
27,Duolingo,25,,MISC,0.9401626586914062,33.0
27,Codecademy,513,,ORG,0.9999008178710938,523.0
30,Instagram,155,,ORG,0.967107892036438,164.0
31,Apple,29,,ORG,0.9999797344207764,34.0
31,App Store,134,,MISC,0.8727418780326843,143.0
31,Smart Cleaner,171,,MISC,0.999860018491745,184.0
31,Smart Cleaner,443,,MISC,0.966505229473114,456.0
31,Apple,862,,ORG,0.9999865293502808,867.0
31,Apple,1077,,ORG,0.9999558925628662,1082.0
31,Mimo,1347,,ORG,0.9990134239196777,1351.0
31,Apple,1356,,ORG,0.9999654293060303,1361.0
32,Python,123,,MISC,0.9999558925628662,129.0
33,Mimo,53,,MISC,0.9435093998908997,57.0
33,HTML,176,,MISC,0.9977939128875732,180.0
33,CSS,185,,MISC,0.9819945693016052,188.0
33,Mimo,327,,MISC,0.9029411673545837,331.0
33,Mimo,469,,MISC,0.9403784871101379,473.0
35,English,543,,MISC,0.9999357461929321,550.0
36,Mimo,148,,MISC,0.995821475982666,152.0
37,Python Loops,279,,MISC,0.9977893531322479,291.0
38,Mimo,9,,MISC,0.9869562387466431,13.0
38,iPad,223,,MISC,0.9992237091064453,227.0
38,Mimo,395,,MISC,0.9914897680282593,399.0
38,Mimo,483,,ORG,0.999935507774353,487.0
38,iPad,648,,MISC,0.9996446371078491,652.0
39,Grammy,116,,MISC,0.9990702271461487,122.0
39,Mimo,558,,PER,0.9999822378158569,562.0
41,iPad,155,,MISC,0.9917033314704895,159.0
